index,text,label,agreement,num_votes,sample_set
train_01_170,"But many in Hong Kong complain those freedoms have been eroded in recent years , leading to nearly three months of street protests in 2014 – known as the umbrella revolution – and to the election in September this year of six politicians pushing for greater autonomy for the city .",1,1,3,train_01
train_01_171,"About 13,000 marched on Sunday to protest against China ’ s intervention , ending in clashes with police outside Beijing ’ s main presence in the city and four arrests .",1,1,3,train_01
train_01_172,Some schools which had to postpone their mid-term examinations due to the bandh have the additional task of conducting the tests before resuming the classes .,1,0.666666667,3,train_01
train_01_173,"Yes , he 's the fellow who assured his government bosses the July 1 , 2003 , protest march would draw mere thousands , not the half a million that actually turned up .",1,0.666666667,3,train_01
train_01_174,"Taxi strike impacts businesses in Soshanguve Brenda Masilela PRETORIA , November 8 ( ANA ) - Employees at the Soshanguve Plaza , south of Pretoria , arrived for work on Wednesday only to find businesses closed amid fears that the taxi strike might turn violent .",1,1,3,train_01
train_01_175,"A lot more to be done , India tells Pakistan 27th February 2009 02:04 AM COLOMBO : India on Thursday told Pakistan that it recognised what Islamabad had done so far to investigate the involvement of Pakistanis in the Mumbai attacks and curb crossborder terrorism , but a lot more remained to be done to ensure that such attacks did not recur .",1,1,3,train_01
train_01_176,"Foreign Secretary Shivshankar Menon , who discussed bilateral issues with his Pakistani counterpart Salman Bashir on the sidelines of the SAARC Foreign Secretaries meeting here , said that Islamabad would have to bring the perpetrators of the Mumbai attack to justice and give credible evidence of dismantling the terrorist infrastructure on the soil of Pakistan .",0,0.666666667,3,train_01
train_01_177,About 125 bus operators across Gauteng stopped reporting for duty two weeks ago following a dispute in mileage payment .,1,1,3,train_01
train_01_178,"Over 60,000 pupils were left stranded by the strike .",1,1,3,train_01
train_01_179,"Flash strike by guards delays suburban trains - Indian Express Express News Service , Express News Service : Fri Nov 30 2012 , 03:16 hrs Most guards on local trains abstained from work Thursday protesting "" irritable "" behaviour of the area officer at Churchgate , forcing station masters and traffic inspectors to take up their role .",1,1,3,train_01
train_01_180,"Four days ago , guard Rakesh Jha had gone on a hunger strike at Churchgate Station after he was denied leave despite applying two months back .",1,1,3,train_01
train_01_181,"A guard said , "" When Jha did not get leave till four hours before departure of his train , he hanged a poster around his neck announcing an indefinite hunger strike .",1,0.666666667,3,train_01
train_01_182,All the 417 guards in the suburban section refused to work extra hours in protest .,1,0.666666667,3,train_01
train_01_183,"The Left have been wiped out , "" Gandhi said at a rally here .",0,1,3,train_01
train_01_184,""" There is anarchy everywhere , misrule is all pervasive and there is a conspiracy of corruption , "" she told the gathering of about 30,000 people .",0,1,3,train_01
train_01_185,"She did not directly name Bhatta-Parsaul , the twin villages that have emerged as the epicentre of the agitation against land acquisition by the Uttar Pradesh government for an expressway project , but specifically mentioned the atrocities on farmers .",0,0.666666667,3,train_01
train_01_186,"Her son and Congress general secretary Rahul Gandhi has taken up the issue in a big way , staging a daylong sit-in at the village after four people , including two police personnel , were killed in clashes .",1,1,3,train_01
train_01_187,"Scores of students , teachers and women rights organisations had yesterday staged a protest outside college demanding Thampu 's resignation for shielding the accused .",1,1,3,train_01
train_01_188,"Protests in Kupwara molestation of girl over - Indian Express Agencies , Agencies : Srinagar , Thu Jul 09 2009 , 12:30 hrs Locals took to the streets in frontier district of Kupwara today demanding the arrest of a territorial army jawan , who allegedly tried to molest a young woman following which she committed suicide .",1,1,3,train_01
train_01_189,"After family members narrated the incident to their neighbours , people came on the road and held demonstrations .",1,1,3,train_01
train_01_190,"Tiruvannamalai : Cab drivers , owners take out rally May 22 , 2012 00:00 IST Tourist cab drivers and owners took out a rally here on Monday demanding to scrap lifetime tax system introduced by Tamil Nadu government .",1,1,3,train_01
train_01_191,The rally started from Kamaraj statue and proceeded through important roads of the town before culminating in front of Revenue Divisional Office .,0,0.666666667,3,train_01
train_01_192,"Tiruvannamalai District Tourist Car , Van Dirvers-Owners Welfare Association that organised the rally insisted that old tax system should continue .",0,0.666666667,3,train_01
train_01_193,At the end of the rally they submitted a memorandum to Revenue Divisional Officer V. Bupathi .,0,1,3,train_01
train_01_194,"3 Cong workers killed on phase-IV eve - Indian Express Kolkata , Mon Jul 22 2013 , 01:36 hrs On the eve of the fourth phase of panchayat elections , widespread incidents of violence led to the death of three Congress workers on Sunday .",1,1,3,train_01
train_01_195,Police said two Congress workers  Nurmohhamad Sheikh and Ahad Ali  were killed after being hit by crude bombs late Saturday night at Kapasdanga in Murshidabad district .,1,1,3,train_01
train_01_196,TMC workers have been accused of leading the attacks .,0,0.666666667,3,train_01
train_01_197,"There were reports of skirmishes and clashes , including stone pelting , in the area in which two policemen were injured .",1,0.666666667,3,train_01
train_01_198,"Another Congress worker , Repon Sheikh , was killed at Bharatpur in the same district during a clash between rival party supporters , the police said .",1,0.666666667,3,train_01
train_01_199,"Speaking to a TV news channel , Chief Minister Mamata Banerjee shrugged off the allegations that Trinamool cadres were behind the killing of the Congress workers .",0,1,3,train_01
train_01_200,"Accusing the CPM of instigating the violence , she said the deaths were result of clashes between the Congress and the Marxists .",1,0.666666667,3,train_01
train_01_201,But Congress MP and Union minister from Murshidabad Adhir Chowdhury blamed the Trinamool for the violence .,0,1,3,train_01
train_01_202,""" He alleged that the police did act to prevent such incidents despite the party giving them inputs about the violence beforehand .",0,0.666666667,3,train_01
train_01_203,""" The miscreants , who were earlier with the CPM and have recently joined the TMC , are responsible for the violence , "" Chowdhury said .",0,0.666666667,3,train_01
train_01_204,Beijing launched a campaign to ' educate ' Tibetan monks and nuns after unrest rocked Tibetan-populated areas in March 2008 .,1,1,3,train_01
train_01_205,"The taxi strike that left commuters stranded in Johannesburg was expected to also disrupt matric pupils writing exams on Monday , the Gauteng education department said .",1,0.666666667,3,train_01
train_01_206,`` We have been told of a possible one-day strike that has already affected Soweto .,0,0.666666667,3,train_01
train_01_207,"Earlier , the Johannesburg metro police said the strike was expected to also disrupt the Reya Vaya bus service .",1,0.666666667,3,train_01
train_01_208,It was not immediately clear what triggered the strike .,0,0.666666667,3,train_01
train_01_209,The SA National Taxi Council said it did not call for the strike .,0,1,3,train_01
train_01_210,"`` We do not know about the strike , if we called for a strike we could have informed commuters , '' said president Philip Taaibosch .",1,1,3,train_01
train_01_211,"Sena legislators protest against Yedyurappa 01st April 2010 10:08 PM MUMBAI : Shiv Sena workers , including some legislators , today staged demonstrations against Karnataka Chief Minister B S Yeddyurappa here , protesting the ' forcible installation ' of a Kannadiga mayor in Marathi-dominated Belgaum city .",1,0.666666667,3,train_01
